Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Bidirectional Channels","Voltage - Reverse Standoff (Typ)","Voltage - Breakdown (Min)","Voltage - Clamping (Max) @ Ipp","Current - Peak Pulse (10/1000µs)","Power - Peak Pulse","Power Line Protection","Applications","Capacitance @ Frequency","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Unidirectional Channels","Grade","Qualification","URL"
"https://www.onsemi.com/pdf/datasheet/esdoncan1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","488-SESDONCAN1LT3GTR-ND,488-SESDONCAN1LT3GCT-ND,488-SESDONCAN1LT3GDKR-ND","SESDONCAN1LT3G","onsemi","onsemi","TVS DIODE 24VWM 50VC SOT233","27,764","0.46","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","2","24V (Min)","26.2V","50V","3A (8/20µs)","-","No","CAN","10pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","-","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SESDONCAN1LT3G/5257449"
"https://www.onsemi.com/pdf/datasheet/nup4114-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5047/488%7E318G-02%7ESN%2CDT%7E6.jpg","SZNUP4114HMR6T1GOSTR-ND,SZNUP4114HMR6T1GOSCT-ND,SZNUP4114HMR6T1GOSDKR-ND","SZNUP4114HMR6T1G","onsemi","onsemi","TVS DIODE 5.5VWM 10VC 6TSOP","13,414","0.46","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5.5V (Max)","5.5V","10V","8A (8/20µs)","-","Yes","Ethernet, HDMI","0.6pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","SOT-23-6 Thin, TSOT-23-6","6-TSOP","4","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZNUP4114HMR6T1G/3063426"
"https://www.onsemi.com/pdf/datasheet/esdoncan1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","SESDONCAN1LT1GOSTR-ND,SESDONCAN1LT1GOSCT-ND,SESDONCAN1LT1GOSDKR-ND","SESDONCAN1LT1G","onsemi","onsemi","TVS DIODE 24VWM 50VC SOT233","5,902","0.46","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","2","24V (Min)","26.2V","50V","3A (8/20µs)","-","No","CAN","10pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","-","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SESDONCAN1LT1G/5258165"
"https://www.onsemi.com/pdf/datasheet/esd9x3.3st5g-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5023/488%7E514AA%7E%7E2.jpg","SZESD9X3.3ST5GOSTR-ND,SZESD9X3.3ST5GOSCT-ND,SZESD9X3.3ST5GOSDKR-ND","SZESD9X3.3ST5G","onsemi","onsemi","TVS DIODE 3.3VWM 10.4VC SOD923","13,092","0.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","3.3V (Max)","5V","10.4V","9.8A (8/20µs)","102W","No","-","80pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOD-923","SOD-923","1","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZESD9X3-3ST5G/5257476"
"https://www.onsemi.com/pdf/datasheet/esd7016-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5037/488%7E517CB%7E%7E10.jpg","ESD7016MUTAGOSTR-ND,ESD7016MUTAGOSCT-ND,ESD7016MUTAGOSDKR-ND","ESD7016MUTAG","onsemi","onsemi","TVS DIODE 5VWM 10VC 8UDFN","18,454","0.5","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V (Max)","5.5V","10V","-","-","No","USB","0.15pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","10-UFDFN","8-UDFN (3.3x1.0)","8","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD7016MUTAG/5267865"
"https://www.onsemi.com/pdf/datasheet/esd7504-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5881/488%7E517BB%7E%7E10.jpg","ESD7504MUTAGOSTR-ND,ESD7504MUTAGOSCT-ND,ESD7504MUTAGOSDKR-ND","ESD7504MUTAG","onsemi","onsemi","TVS DIODE 3.3VWM 10UDFN","2,979","0.51","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","3.3V (Max)","4V","-","-","-","No","HDMI","0.55pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","10-UFDFN","10-UDFN (2.5x1)","4","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD7504MUTAG/5267866"
"https://www.onsemi.com/pdf/datasheet/nsp2201mr6-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5047/488%7E318G-02%7ESN%2CDT%7E6.jpg","488-SZNSP2201MR6T1GTR-ND,488-SZNSP2201MR6T1GCT-ND,488-SZNSP2201MR6T1GDKR-ND","SZNSP2201MR6T1G","onsemi","onsemi","TVS DIODE 5VWM 12VC 6TSOP","13,623","0.54","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V (Max)","6V","12V","25A (8/20µs)","500W","Yes","DVI, USB","3pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","SOT-23-6 Thin, TSOT-23-6","6-TSOP","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZNSP2201MR6T1G/13901501"
"https://www.onsemi.com/pdf/datasheet/nsp2201mr6-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5047/488%7E318G-02%7ESN%2CDT%7E6.jpg","488-NSP2201MR6T1GTR-ND,488-NSP2201MR6T1GCT-ND,488-NSP2201MR6T1GDKR-ND","NSP2201MR6T1G","onsemi","onsemi","TVS DIODE 5VWM 12VC 6TSOP","5,171","0.56","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V (Max)","6V","12V","25A (8/20µs)","500W","Yes","DVI, USB","3pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","SOT-23-6 Thin, TSOT-23-6","6-TSOP","2","-","-","https://www.digikey.com/en/products/detail/onsemi/NSP2201MR6T1G/13901497"
"https://www.onsemi.com/pdf/datasheet/nsqa6v8aw5t2-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4129/488%7E419A-02%7EDW%2CDF%2CSQ%7E5.jpg","488-SZNSQA6V8AW5T2GTR-ND,488-SZNSQA6V8AW5T2GCT-ND,488-SZNSQA6V8AW5T2GDKR-ND","SZNSQA6V8AW5T2G","onsemi","onsemi","TVS DIODE 5VWM 13VC SC88A","11,712","0.57","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V","6.4V","13V","1.6A (8/20µs)","20W","No","-","12pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","5-TSSOP, SC-70-5, SOT-353","SC-88A (SC-70-5/SOT-353)","4","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZNSQA6V8AW5T2G/5258219"
"https://www.onsemi.com/pdf/datasheet/esd7241-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6310/488%7E714AB%7E%7E2.jpg","SZESD7241N2T5GOSTR-ND,SZESD7241N2T5GOSCT-ND,SZESD7241N2T5GOSDKR-ND","SZESD7241N2T5G","onsemi","onsemi","TVS DIODE 24VWM 48VC 2X2DFN","20,647","0.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","1","24V (Max)","24.3V","48V (Typ)","-","-","No","RF Antenna","1pF @ 1MHz (Max)","-55°C ~ 150°C (TJ)","Surface Mount","2-XDFN","2-X2DFN (1x0.6)","-","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZESD7241N2T5G/7221019"
"https://www.onsemi.com/pdf/datasheet/esd8006-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5037/488%7E517CB%7E%7E10.jpg","488-SZESD8006MUTAGTR-ND,488-SZESD8006MUTAGCT-ND,488-SZESD8006MUTAGDKR-ND","SZESD8006MUTAG","onsemi","onsemi","TVS DIODE 3.3VWM 9.5VC 8UDFN","4,269","0.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","3.3V (Max)","5.5V","9.5V (Typ)","16A","-","No","USB","0.32pF @ 1MHz (Max)","-55°C ~ 125°C (TJ)","Surface Mount","10-UFDFN","8-UDFN (3.3x1.0)","6","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZESD8006MUTAG/13901498"
"https://www.onsemi.com/pdf/datasheet/nup2125-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","488-SZNUP2125WTT3GTR-ND,488-SZNUP2125WTT3GCT-ND,488-SZNUP2125WTT3GDKR-ND","SZNUP2125WTT3G","onsemi","onsemi","TVS DIODE 24VWM 50VC SC703","15,778","0.63","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","2","24V (Min)","26.2V","50V","3A (8/20µs)","200W","No","CAN","10pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","-","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZNUP2125WTT3G/6135036"
"https://www.onsemi.com/pdf/datasheet/esd8708-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/ESD8008MUTAG.jpg","488-ESD8708MUTAGTR-ND,488-ESD8708MUTAGCT-ND,488-ESD8708MUTAGDKR-ND","ESD8708MUTAG","onsemi","onsemi","TVS DIODE 3.3VWM 6.8VC 14UDFN","5,047","0.64","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","3.3V (Max)","4V","6.8V","6.5A (8/20µs)","-","No","Ethernet","0.34pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","14-UFDFN","14-UDFN (5.5x1.5)","8","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD8708MUTAG/10321809"
"https://www.onsemi.com/pdf/datasheet/nup4060axv6-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6285/488%7E463A-01%7EXV6%2CXV%7E6.jpg","488-NUP4060AXV6T1GTR-ND,488-NUP4060AXV6T1GCT-ND,488-NUP4060AXV6T1GDKR-ND","NUP4060AXV6T1G","onsemi","onsemi","TVS DIODE 5VWM SOT563","3,508","0.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V (Max)","6.2V","-","-","-","Yes","General Purpose","-","-40°C ~ 125°C (TJ)","Surface Mount","SOT-563, SOT-666","SOT-563","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NUP4060AXV6T1G/1793088"
"https://www.onsemi.com/pdf/datasheet/esd7104-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4838/SZESD7104MUTAG.JPG","488-SZESD7104MUTAGTR-ND,488-SZESD7104MUTAGCT-ND,488-SZESD7104MUTAGDKR-ND","SZESD7104MUTAG","onsemi","onsemi","TVS DIODE 5VWM 10VC 10UDFN","5,244","0.69","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V (Max)","5.5V","10V","-","-","No","-","0.3pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","10-UFDFN","10-UDFN (2.5x1)","4","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZESD7104MUTAG/7221018"
"https://www.onsemi.com/pdf/datasheet/nup2202w1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E419B-02%7EDF%2CDW%2CSQ%7E6.jpg","NUP2202W1T2GOSTR-ND,NUP2202W1T2GOSCT-ND,NUP2202W1T2GOSDKR-ND","NUP2202W1T2G","onsemi","onsemi","TVS DIODE 5VWM 20VC SC88","12,544","0.72","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5V (Max)","6V","20V","8A (8/20µs)","500W","Yes","General Purpose","3pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","6-TSSOP, SC-88, SOT-363","SC-88/SC70-6/SOT-363","2","-","-","https://www.digikey.com/en/products/detail/onsemi/NUP2202W1T2G/1485002"
"https://www.onsemi.com/pdf/datasheet/srda05-4r2-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6031/488%7E751-07%7ED%2CDF%2CDR%2CD1%2CESA%2CR%2CS%7E8.jpg","SRDA05-4R2GOSTR-ND,SRDA05-4R2GOSCT-ND,SRDA05-4R2GOSDKR-ND","SRDA05-4R2G","onsemi","onsemi","TVS DIODE 5VWM 12VC 8-SOIC","24,382","0.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5V","6V","12V","10A (8/20µs)","500W","Yes","General Purpose","10pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","4","-","-","https://www.digikey.com/en/products/detail/onsemi/SRDA05-4R2G/1793107"
"https://www.onsemi.com/pdf/datasheet/nup4004m5-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4586/488%7E483%7E%7E5-Top.jpg","NUP4004M5T1GOSTR-ND,NUP4004M5T1GOSCT-ND,NUP4004M5T1GOSDKR-ND","NUP4004M5T1G","onsemi","onsemi","TVS DIODE 5VWM 5TSOP","4,668","1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","4","5V (Max)","-","-","-","-","No","General Purpose","-","-40°C ~ 125°C (TJ)","Surface Mount","SOT-23-5 Thin, TSOT-23-5","5-TSOP","-","-","-","https://www.digikey.com/en/products/detail/onsemi/NUP4004M5T1G/1793087"
"https://www.onsemi.com/pdf/datasheet/smda05c-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6031/488%7E751-07%7ED%2CDF%2CDR%2CD1%2CESA%2CR%2CS%7E8.jpg","SMDA05CDR2GOSTR-ND,SMDA05CDR2GOSCT-ND,SMDA05CDR2GOSDKR-ND","SMDA05CDR2G","onsemi","onsemi","TVS DIODE 5VWM 11VC 8-SOIC","2,805","2.7","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","4","5V (Max)","6V","11V","17A (8/20µs)","300W","No","General Purpose","350pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","-","-","-","https://www.digikey.com/en/products/detail/onsemi/SMDA05CDR2G/2683893"
"https://www.onsemi.com/pdf/datasheet/nup4106-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6031/488%7E751-07%7ED%2CDF%2CDR%2CD1%2CESA%2CR%2CS%7E8.jpg","NUP4106DR2GOSTR-ND,NUP4106DR2GOSCT-ND,NUP4106DR2GOSDKR-ND","NUP4106DR2G","onsemi","onsemi","TVS DIODE 3.3VWM 15VC 8-SOIC","1,695","2.81","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","3.3V","5V","15V","25A (8/20µs)","500W","Yes","General Purpose","8pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NUP4106DR2G/2050568"
"https://www.onsemi.com/pdf/datasheet/niv2161-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/488%3B-511CA%3B-%3B-10.jpg","NIV2161MTTAGOSTR-ND,NIV2161MTTAGOSCT-ND,NIV2161MTTAGOSDKR-ND","NIV2161MTTAG","onsemi","onsemi","TVS DIODE 5VWM 26VC 10WDFN","8,671","Active","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V","16.5V","26V","-","-","No","HDMI","0.65pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","10-WDFN","10-WDFN (3.5x2)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/NIV2161MTTAG/5817293"
"https://www.onsemi.com/pdf/datasheet/mmbz15vdlt1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","MMBZ15VDLT3GOSTR-ND,MMBZ15VDLT3GOSCT-ND,MMBZ15VDLT3GOSDKR-ND","MMBZ15VDLT3G","onsemi","onsemi","TVS DIODE 12.8VWM 21.2VC SOT233","45,984","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","12.8V","14.3V","21.2V","1.9A","40W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","-","-","https://www.digikey.com/en/products/detail/onsemi/MMBZ15VDLT3G/1481996"
"https://www.onsemi.com/pdf/datasheet/cm1293a-04so-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6020/488%7E318F-05%7E%7E6.jpg","SCM1293A-04SOOSTR-ND,SCM1293A-04SOOSCT-ND,SCM1293A-04SOOSDKR-ND","SCM1293A-04SO","onsemi","onsemi","TVS DIODE 9.9VC SC74","45,487","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","-","-","9.9V (Typ)","1A (8/20µs)","-","Yes","DVI, HDMI","2pF @ 1MHz","-40°C ~ 85°C","Surface Mount","SC-74, SOT-457","SC-74","4","-","-","https://www.digikey.com/en/products/detail/onsemi/SCM1293A-04SO/5258162"
"https://www.onsemi.com/pdf/datasheet/esd5481-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5881/488%7E152AF%7E%7E2.jpg","ESD5481MUT5GOSTR-ND,ESD5481MUT5GOSCT-ND,ESD5481MUT5GOSDKR-ND","ESD5481MUT5G","onsemi","onsemi","TVS DIODE 5VWM 12.4VC 2X3DFN","56,971","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","1","5V (Max)","5.7V","12.4V","2A (8/20µs)","-","No","General Purpose","12pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","0201 (0603 Metric)","2-X3DFN (0.6x0.3) (0201)","-","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD5481MUT5G/4847665"
"https://www.onsemi.com/pdf/datasheet/df6a6.8fut1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E419B-02%7EDF%2CDW%2CSQ%7E6.jpg","DF6A6.8FUT1GOSTR-ND,DF6A6.8FUT1GOSCT-ND,DF6A6.8FUT1GOSDKR-ND","DF6A6.8FUT1G","onsemi","onsemi","TVS DIODE 5VWM SC88/SC706/SOT363","4,752","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V","6.4V","-","-","75W","No","General Purpose","40pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","6-TSSOP, SC-88, SOT-363","SC-88/SC70-6/SOT-363","4","-","-","https://www.digikey.com/en/products/detail/onsemi/DF6A6-8FUT1G/920543"
"https://www.onsemi.com/pdf/datasheet/nzqa5v6axv5-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4304/488%7E463B-01%7EXV5%7E5.JPG","NZQA6V8AXV5T1GOSTR-ND,NZQA6V8AXV5T1GOSCT-ND,NZQA6V8AXV5T1GOSDKR-ND","NZQA6V8AXV5T1G","onsemi","onsemi","TVS DIODE 4.3VWM 13VC SOT553","19,241","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","4.3V","6.47V","13V","1.6A (8/20µs)","20W","No","General Purpose","12pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-553","SOT-553","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NZQA6V8AXV5T1G/921622"
"https://www.onsemi.com/pdf/datasheet/nzl5v6axv3t1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6310/488%7E463C-03%7E%7E3.jpg","NZL7V5AXV3T1GOSTR-ND,NZL7V5AXV3T1GOSCT-ND,NZL7V5AXV3T1GOSDKR-ND","NZL7V5AXV3T1G","onsemi","onsemi","TVS DIODE 5VWM 8.8VC SC893","30,995","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V","7.12V","8.8V","13.5A (8/20µs)","75W","No","-","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-89, SOT-490","SC-89-3","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/NZL7V5AXV3T1G/920243"
"https://www.onsemi.com/pdf/datasheet/esd7181mu-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5881/488%7E152AF%7E%7E2.jpg","ESD7181MUT5GOSTR-ND,ESD7181MUT5GOSCT-ND,ESD7181MUT5GOSDKR-ND","ESD7181MUT5G","onsemi","onsemi","TVS DIODE 18.5VWM 35VC 2X3DFN","8,248","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","1","18.5V (Max)","20.5V","35V (Typ)","16A","-","No","RF Antenna","0.3pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","0201 (0603 Metric)","2-X3DFN (0.6x0.3) (0201)","-","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD7181MUT5G/4847668"
"https://www.onsemi.com/pdf/datasheet/mmbz5v6alt1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","488-SZMMBZ6V8ALT3GTR-ND,488-SZMMBZ6V8ALT3GCT-ND,488-SZMMBZ6V8ALT3GDKR-ND","SZMMBZ6V8ALT3G","onsemi","onsemi","TVS DIODE 4.5VWM 9.6VC SOT233","13,875","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","4.5V","6.46V","9.6V","2.5A","24W","No","-","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMBZ6V8ALT3G/3063269"
"https://www.onsemi.com/pdf/datasheet/mmbz27vaw-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","488-MMBZ20VAWT1GTR-ND,488-MMBZ20VAWT1GCT-ND,488-MMBZ20VAWT1GDKR-ND","MMBZ20VAWT1G","onsemi","onsemi","TVS DIODE 17VWM 28VC SC703","5,249","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","17V","19V","28V","1.4A","40W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","2","-","-","https://www.digikey.com/en/products/detail/onsemi/MMBZ20VAWT1G/5257632"
"https://www.onsemi.com/pdf/datasheet/mmbz27vaw-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","MMBZ27VAWT1GOSTR-ND,MMBZ27VAWT1GOSCT-ND,MMBZ27VAWT1GOSDKR-ND","MMBZ27VAWT1G","onsemi","onsemi","TVS DIODE 22VWM 40VC SC703","4,341","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","22V","25.65V","40V","1A","40W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","2","-","-","https://www.digikey.com/en/products/detail/onsemi/MMBZ27VAWT1G/1961085"
"https://www.onsemi.com/pdf/datasheet/nup2115l-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","488-SZNUP2115LT1GTR-ND,488-SZNUP2115LT1GCT-ND,488-SZNUP2115LT1GDKR-ND","SZNUP2115LT1G","onsemi","onsemi","TVS DIODE 24VWM 50VC SOT233","1,673","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","2","24V (Min)","26.2V","50V","3A (8/20µs)","200W","No","-","10pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","-","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZNUP2115LT1G/4849358"
"https://www.onsemi.com/pdf/datasheet/nup45v6p5-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2777/488%7E527AE%7E%7E5.JPG","488-NUP45V6P5T5GTR-ND,488-NUP45V6P5T5GCT-ND,488-NUP45V6P5T5GDKR-ND","NUP45V6P5T5G","onsemi","onsemi","TVS DIODE 3VWM 10.5VC SOT953","25,903","0.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","3V","5.3V","10.5V","1A (8/20µs)","-","No","-","13pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-953","SOT-953","4","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/NUP45V6P5T5G/1853679"
"https://www.onsemi.com/download/data-sheet/pdf/nspu5132-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5881/488%7E517CS%7E%7E6.jpg","NSPU5132MUTBGOSTR-ND,NSPU5132MUTBGOSCT-ND,NSPU5132MUTBGOSDKR-ND","NSPU5132MUTBG","onsemi","onsemi","TVS DIODE 13.5VWM 24VC 6UDFN","11,446","0.22","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","13.5V (Max)","13.6V","24V","200A (8/20µs)","4800W (4.8kW)","No","General Purpose","1325pF @ 1MHz","-55°C ~ 125°C (TA)","Surface Mount","6-UFDFN Exposed Pad","6-UDFN (1.8x2)","1","-","-","https://www.digikey.com/en/products/detail/onsemi/NSPU5132MUTBG/9764751"
